corpus	id	cat	svd1	svd2	svd3	svd4	svd5
brown	H09	H	-8.04731028743144	3.06327503520667	1.16749603746434	0.565753667445109	-2.00137313645495
brown	H10	H	-5.56143741756697	8.15671107996758	0.875454528783219	0.498714865450635	0.0801899096733022
brown	H11	H	-7.95310701569696	1.36222217861016	2.88245932756723	-0.345396734739197	-1.66112466227243
brown	H12	H	-7.44781044460432	3.42758605210164	0.696314482073805	0.254595920023404	-3.55346072175483
brown	H13	H	-3.43127755414353	0.719835868682484	-3.22053958523201	-2.56822202565285	-4.69623350954765
brown	H14	H	-7.47644619098129	5.79731670833574	-0.879899035206724	3.90477790073305	-0.92629748031126
brown	H15	H	-6.53266000227755	-3.24756914180093	2.32738687282653	3.77580706569876	-5.09573528778668
brown	H16	H	-3.88860954095747	6.65945428927143	-1.12378483400757	-1.74558605349109	-2.38658404247443
brown	H17	H	-2.11337501727149	5.22893026356825	0.267828543393988	1.69980168183701	-0.761468073187007
brown	H18	H	-2.82564176222798	-6.69037784547128	-0.720101192878228	-3.30756486971912	-2.17214072559509
brown	H19	H	-3.92293794037951	-0.995757997818314	-0.0887603871350873	-3.74572064256829	-5.4490511406543
brown	H20	H	-8.26197642522906	-0.202022777062903	3.66699216047193	2.0445650670274	-1.51661979178036
brown	H21	H	-7.80484840628376	1.15156341908847	2.98218212483482	0.0672366114111969	-2.56043710171752
brown	H22	H	-7.90866661298244	4.98677113328266	-0.155899027591028	1.88484817796596	-5.59205853641705
brown	H23	H	-8.66787458614679	-0.257376724610213	3.65658945720553	1.24164786531824	-0.186223399761325
brown	H24	H	-5.11213851495073	0.540090743503926	-1.44087939414239	3.93041616822346	-3.59184324894125
brown	H25	H	-3.51076753729148	0.552542949888881	-3.12264988721818	-4.18215439750054	0.939138392146547
brown	H26	H	-1.09749759404788	6.67766997278094	0.616310896568369	-0.579333880506097	0.633018930662405
brown	H27	H	-5.88145315055689	-0.166447232513317	1.45299385766988	-1.11273679521900	-1.85322365245518
brown	H28	H	-7.59487624075238	2.71467169453637	-1.44992885588418	0.918044518352243	1.97804830777305
brown	H29	H	-6.36223648257446	4.06718556485229	-0.281704877088491	-1.37577086761187	-3.14143300917245
brown	H30	H	-4.0459859661149	-5.5288281099087	1.03024986428951	-2.19432613559170	-1.44213374528368
brown	J01	J	-8.70647356055998	1.09048665646724	3.12057198695315	2.76516491234786	-0.689222818293509
brown	J02	J	-5.83613612777274	3.19774339610331	6.80218446719354	3.50355351916621	-0.997525238308708
brown	J03	J	-7.94193909445697	-1.22156200904515	3.92775582599813	2.76915847665389	-0.706437031416419
brown	J04	J	-7.83723824874283	0.229340796120306	4.75907168671614	4.07379016726595	-0.264587222323926
brown	J05	J	-7.90651947161072	-3.77686356475760	2.94905525486567	1.64798809139393	1.09667577597892
brown	J06	J	-5.26470927283932	2.91107281851553	7.08436820783649	-0.0429823354867481	-2.31518835204892
brown	J07	J	-9.61508089327568	-0.599354767623247	2.56447248556053	2.89944105165648	0.156778429424380
brown	J08	J	-6.01069051783539	-1.66894186556348	5.03487921453877	-0.549683304765773	-3.06744728111173
brown	J09	J	-5.93397041619181	5.25712482899421	6.6288223320879	3.85757377297198	0.326242388343838
brown	J10	J	-4.1123051263085	-5.16021120754403	-0.767129516814146	-1.79583961757495	1.26282006397176
brown	J11	J	-7.80614929421824	-1.24770383219417	0.449053084597196	1.85440454673497	0.692990352024237
brown	J12	J	-7.70119322669137	0.64655384247014	1.84648480282182	3.61867812300522	3.00592907811815
brown	J13	J	-6.01752744453097	1.00846622021372	2.53577717249153	4.48603507460793	0.0417937057527556
brown	J14	J	-8.18021839618492	-0.0489645461673551	1.30373406769920	2.40222531392440	0.940285398029965
brown	J15	J	-2.55818800674309	5.02712453012985	6.65431748159295	0.822667900718703	1.87551410736389
brown	J16	J	-6.214746412543	3.81911990123611	6.26026198527625	4.13261943809058	1.96179560398787
brown	J17	J	-7.58913981873989	-1.64858006673111	3.49541601040625	2.30092450295468	2.13811049954071
brown	J18	J	-7.40028279319357	-4.36000564222684	0.761227704402125	5.84146328076801	1.93473202689002
brown	J19	J	-6.60753096624518	-2.35921561766348	-0.278130276029143	7.26597426569201	0.324842393218999
brown	J20	J	-8.0637107434835	-2.97332193487749	0.500761398839954	4.87730288448155	-0.59550814302965
brown	J21	J	-8.08594002147516	-2.39725979336569	1.20143005202403	2.19185053064029	1.00484621978791
brown	J22	J	-3.96719528607788	-5.55565189642151	2.15001458652731	-4.15464695597126	-2.27834133585756
brown	J23	J	-5.97534705838578	-3.79855074528098	0.299885679936005	-2.95203144067034	5.46941306731763
brown	J24	J	-4.7560895372069	-1.22075995232971	2.88894567084625	-0.519871125798679	1.58849578057552
brown	J25	J	-7.2296008650012	-2.49068673164864	2.27138714571087	-0.648674830951906	-0.154656556685166
brown	J26	J	-7.19644466199315	3.0982980631201	4.20408589807772	3.57887725601874	1.47480477304663
brown	J27	J	-0.501439881088726	-1.15056428411283	4.68808850158741	-1.51886235010160	-1.43292210180856
brown	J28	J	0.680091183927635	0.0169840110094561	4.56769878905649	1.18987317159419	-0.371131277130429
brown	J29	J	-6.32421007125121	0.868379919330498	4.81586803124067	1.30550206103675	0.276854000652157
brown	J30	J	1.57312901767958	0.5979375980059	6.18937645780868	-1.07042745953757	-1.72917920330858
brown	J31	J	0.798145584234106	-2.97099033656030	1.00297023713941	-3.41353169345047	4.635313147673
brown	J32	J	-6.82851755779658	-2.7411705921257	2.91139331243576	2.37144037387536	-1.17493072857076
brown	J33	J	-4.12185093922895	-7.07728741718087	-0.656139096680817	-0.667705608705677	0.200709244631147
brown	J34	J	-5.90684458921726	-6.4092251988491	0.280419646960031	-2.19465109147259	-1.02125822855332
brown	J35	J	-7.06317417862053	-2.09644102522514	0.726266708307412	2.54989932484923	3.22878215614189
brown	J36	J	0.898980532894891	4.184845787098	-0.177339817779926	-2.51309599033321	-3.67767403959296
brown	J37	J	-3.71821963212700	2.99253517013085	4.95491857161221	-2.27019962054992	0.187962473000946
brown	J38	J	-6.85558153647579	-3.00931159618968	2.17809362797260	-0.922113141844259	-4.07102582899698
brown	J39	J	-3.00946061140608	-5.5536564134653	-0.63128937558567	-1.04202189792051	1.35737108551631
brown	J40	J	-6.45622630484349	-3.47205190970446	2.18336036829213	-1.94519239561103	-2.59423445898671
brown	J41	J	-6.81140738069422	-3.24401650604016	1.28925288529359	1.72349062445715	0.594905454277377
brown	J42	J	-3.40412288201279	1.39372932965358	5.23690730768515	-2.22492722655177	1.77779054735485
brown	J43	J	-5.16416836435111	0.498645151717112	-0.253886497694114	1.24532604218506	-1.64120311450737
brown	J44	J	-7.10740667766783	-0.113375706943773	2.19456261431624	0.724776553374357	-1.37011328362814
brown	J45	J	-5.3657737205248	3.91697055752131	6.64942875838894	3.05913382150836	-1.68629586294769
brown	J46	J	-5.07748851657507	1.37052370695134	-0.531432330480912	0.367183496749681	-1.76118055438175
brown	J47	J	-4.99709398674992	-5.02260185981333	1.10929960178573	-2.65455974631576	-0.00506630829361577
brown	J48	J	-5.04451771032936	-0.87495112964245	-2.66785934205426	0.426665169705819	-1.44740289733752
brown	J49	J	-6.18533889611573	-4.39833239609676	0.417800226122029	-3.27282190563131	0.224871418530466
brown	J50	J	-6.86593896472723	-2.46800757337380	2.08873006690318	2.46707091595497	-0.364862717179168
brown	J51	J	-7.88256847900567	-2.91965563005375	0.886700074831605	0.435383729421901	1.68868542699340
brown	J52	J	1.21851009843593	-6.72593980294564	0.281324480761442	-2.67584919039980	0.772951768395967
brown	J53	J	-1.26756728665341	-2.53740602843755	3.56274912549152	0.0617493314989259	2.66696582198593
brown	J54	J	-2.64216273543232	-1.11166213938972	4.02849150916479	-4.22673884770448	3.06682147017409
brown	J55	J	3.30449893507841	5.68406259478019	2.54278455557428	-1.97836929901257	-2.65597401564582
brown	J56	J	-0.902603834346318	8.57005843008294	-2.0925599738731	0.82688136054877	-1.09599932825559
brown	J57	J	-4.13085150425917	-3.09876731818288	-0.785968254654764	-3.39331836456544	4.09978699353622
brown	J58	J	0.099585712801201	5.7782123642953	-1.40938684530674	-2.50214982694667	-1.73899721631945
brown	J59	J	-2.74659355125185	-0.974443856365725	3.54422517254447	-0.909050036922984	4.25836058007586
brown	J60	J	-4.87319584279946	-3.58305847815454	-1.10180146040506	-0.769989752614063	0.551169655595116
brown	J61	J	-0.253366802185263	1.43040605166001	3.21260535410646	-1.50563885347002	-0.262751035122204
brown	J62	J	0.206931486388156	-3.77618535041937	2.26235593976698	-4.81534672066033	0.312445398463772
brown	J63	J	-4.77462961615985	-4.29805069737244	-1.64851557285559	-2.18303502780774	2.63921880590733
brown	J64	J	-3.10949058017837	-2.59435129759681	-1.85016860384074	-0.725106272933742	5.35200213850739
brown	J65	J	-3.58887396827315	-0.291607897236245	-1.67570379557449	3.35863394779762	4.85048284585064
brown	J66	J	-2.19479105224151	0.0360346436486468	-2.24299144409852	-2.77801458855058	2.89524947859827
brown	J67	J	-5.539031091403	-2.85710230346932	1.69193007913065	-1.53094611699154	0.757351209088193
brown	J68	J	-1.94373823351234	1.26641402099867	-4.77605520065047	4.69669420380367	4.3468535022066
brown	J69	J	-7.39470229214563	-2.50002149019524	3.098280725111	3.81723617655368	-2.09688713014994
brown	J70	J	-3.65363227349754	4.08559398276143	7.3192726543688	0.834052279803026	-2.29597375451752
brown	J71	J	-6.02247335383638	-4.72721107981128	1.68367842943982	0.444682921287712	-1.87642229933404
brown	J72	J	-8.17562763469168	2.73474760452772	0.753554767603274	2.03152235334749	0.248811007944289
brown	J73	J	-7.65138671331959	4.81888725799274	-1.52067591821222	2.00545456038645	-0.886229923339854
brown	J74	J	-8.73449699652544	-1.40901745134335	2.97102067986959	2.50816083048138	0.548453139720075
brown	J75	J	-7.53156183754825	-1.78855011245832	3.11202299483264	4.1632378658293	-0.315769154162471
brown	J76	J	-8.31482304072015	-1.68989569488943	2.71944572468213	1.56549566824937	0.195102632755291
brown	J77	J	-9.02028668056034	-0.253699574233785	3.5021793971675	4.24663098056696	-1.85665675028845
brown	J78	J	-8.77640987858875	-1.05080603063053	2.99173717726799	6.26071946862911	-0.495456559932732
brown	J79	J	-7.57677747273836	-2.56946950250759	2.93728024932879	4.56169703227255	-0.402272761832568
brown	J80	J	-7.01813895713456	-2.19356601340739	3.05816190877709	3.257190828327	-2.04557428567058
brown	K01	K	9.6562727434443	-0.798214336821438	-0.232930324543103	1.12799427200031	2.08979014903154
brown	K02	K	6.52568796580274	-0.00908607291730571	3.19139454053502	-0.331014734279151	0.170174482883737
brown	K03	K	6.93118034207694	-1.24856606018001	0.969369158499127	-0.942275766941837	-0.540545281648807
brown	K04	K	4.84884911128764	0.637615460452301	3.9269932023137	-2.29110203798945	0.346184259980061
brown	K05	K	9.03110211613364	1.40461312425356	3.43909190692105	-1.31352202792851	0.56345363616997
brown	K06	K	8.07804009731408	3.75033078184253	-0.9894248347126	0.726080688322655	0.497549899852004
brown	K07	K	8.77385574953445	-2.51575434956421	0.856823464266587	1.51964594528326	0.452019064000489
brown	K08	K	7.22719896695039	-3.17723273819449	0.00599073131898688	-0.532115946567677	-0.917384926079601
brown	K09	K	5.9273690632431	0.731815347830185	4.99771311470918	-2.40854785429304	3.23755514239535
brown	K10	K	7.13924429535856	2.27792441412948	-0.88476486626501	-0.0792256311580251	-1.81588267325648
brown	K11	K	7.42951908100603	1.70493497435024	2.70063338787093	0.82628276077881	1.60979161458574
brown	K12	K	6.83747009556333	2.59802820176688	2.19029639526524	2.34675716278310	1.88079193206924
brown	K13	K	7.56006836419481	0.263095963699858	2.07493070454097	1.50955166511461	1.89780439159260
brown	K14	K	7.29541654128409	0.112437510305172	1.31471533048573	-0.927948770327942	-1.99712478686062
brown	K15	K	8.1170388426744	2.92251478695262	-2.29941612739754	0.415324695276631	-0.616666443638119
brown	K16	K	3.08270706233855	4.57745151763973	3.28367039673244	-1.49551739693004	0.881490105218808
brown	K17	K	7.73696043605334	1.51079308678790	-2.99042350593287	0.976000784872219	-1.96820003422314
brown	K18	K	10.1663944275286	-2.33774232079791	1.86010884684066	-1.03427516674270	-2.00569856689450
brown	K19	K	7.83512107532047	-1.18872087533318	2.29848256422861	-0.107048405010474	-3.21767227109791
brown	K20	K	7.75811385200237	-0.239627383232787	0.28912933737139	-0.38239898608001	0.142846107007497
brown	K21	K	6.41181472508769	0.282559509411716	4.25896506103719	-1.17249852050966	-1.65703019427927
brown	K22	K	8.66356000070807	-0.717100969892005	0.721386551038175	0.97336486780423	-0.263886004524049
brown	K23	K	5.74718862416349	0.621508002417125	3.28727374869758	-0.67562318521219	1.69212011555428
brown	K24	K	12.6436547890974	-2.44211655677911	0.330974138062636	2.62177891976867	-1.66493541495255
brown	K25	K	5.58906409774896	0.836937582279685	4.9292324881092	-2.34631712178244	3.56467318298606
brown	K26	K	9.66519330229558	0.716158059732558	0.132095860851252	1.80107946115067	0.410950992397970
brown	K27	K	3.85838454031362	2.04277597759591	3.56463171400185	-1.70891009901563	2.87118877831066
brown	K28	K	10.6703624235390	-0.311357558082378	-0.641657747944319	2.54323911855492	0.77901413102906
brown	K29	K	5.21200160497693	1.21853429111675	4.9382541353842	-3.18055619418338	1.10399465008983
brown	L01	L	9.63397575699507	-3.26712421955243	-0.266597910453924	1.58711255179272	-2.19725955788079
brown	L02	L	8.49881745707121	-4.13583846512542	1.51577957553138	3.06449218369605	-2.31572001532221
brown	L03	L	10.1354570807719	-1.58564843195475	-0.0739445073232204	2.6237459601499	-0.451127050634633
brown	L04	L	7.5510987834105	0.375530105334529	5.12658827929945	-0.288362299635368	-1.32642815642496
brown	L05	L	8.5217170366857	-1.27670535222214	-2.86794450549821	1.87211756277023	-1.27292616110636
brown	L06	L	8.12835945765272	0.0623453207134222	3.98928572807941	-1.53084205810086	-0.0504730691944796
brown	L07	L	8.28997472803874	-1.19144167242878	0.951673016549172	0.695606407614802	-1.05491745539552
brown	L08	L	8.49601724772758	-3.94687359565019	-2.69624447781615	0.944881945693275	-0.493432148608191
brown	L09	L	9.7349722893	0.066145754673592	0.632499522146664	-0.776482746254062	-1.68315904518598
brown	L10	L	10.5649381216367	-0.644443816293374	1.64638755528796	-1.52424615290142	-0.690489906237935
brown	L11	L	8.18167645333958	-2.56675905325430	1.75958645642446	0.170310358413521	0.00304556214148151
brown	L12	L	9.3163600575324	-0.696123121247779	-1.22653579889723	0.860583728039763	-1.97375279785452
brown	L13	L	10.1456757229664	-2.95823868577018	0.995333499872212	-0.00877467785706923	-0.965449774172698
brown	L14	L	5.54678660278087	0.420252393049844	1.22293070347207	-0.194103429790221	-0.0716423173086274
brown	L15	L	7.08653281089086	2.17839888054035	-1.21402653264489	0.698727133662835	-1.48747217160097
brown	L16	L	8.41587153848866	-1.06549702946008	1.20731402478393	1.13321647734720	-1.87464790990987
brown	L17	L	7.8581993005827	1.42613101080761	-0.336617161052865	1.64436589178145	-0.0110776428362833
brown	L18	L	10.4303076913329	-1.10955714322892	1.90107891226525	0.513887261634302	-0.899161817250067
brown	L19	L	7.05856477235016	2.04667608644556	2.36497595359029	1.09740311296146	1.11826545333606
brown	L20	L	9.7762240629211	-0.0772537979574377	-2.32936440129803	2.39396957220568	0.0348704112307000
brown	L21	L	7.11555246032606	1.13739520862479	1.93195528990362	2.518433847956	-0.835209220892672
brown	L22	L	4.75296949322095	-3.89419888005389	-0.474004281604564	0.357557706199956	1.29509818229755
brown	L23	L	9.62786063793883	-1.46156108773319	3.2678520330699	0.08325297835447	-0.343908972452317
brown	L24	L	9.7398921376124	-3.25072624711459	1.20857645723132	1.90029129549480	-0.958238107925342
brown	M01	M	8.7341587117386	-0.980651914367394	-1.08576646190151	1.80365928621878	-0.596985009359756
brown	M02	M	6.55398935137912	0.291911592183179	0.321176017307008	0.163741355265156	-1.12766682985653
brown	M03	M	6.2225981148489	-2.42207779770762	0.324276247525451	-1.41573676633301	-0.533767700195167
brown	M04	M	8.73995336926721	-4.19471801915799	-0.349689084071006	2.10365587115487	-1.46195515639539
brown	M05	M	5.08900350574676	1.40691019260892	1.67393079274422	-0.237687179695983	1.00682383636868
brown	M06	M	9.18510750855243	-1.20161676936201	1.49634621808128	0.238857215355815	0.864569220947688
brown	N01	N	10.8434924999419	-2.96715105623794	0.172425780149160	2.15535389239334	-0.458146821133001
brown	N02	N	9.9815458301809	-1.61203233025562	0.35295574583391	1.9253533263823	-0.780055438789683
brown	N03	N	7.83828618181508	1.70103578837544	2.88918017984371	2.73193398634023	-1.31063834229791
brown	N04	N	8.03853068925917	0.489253513245894	1.32328722086911	0.737325005628767	-0.749557956839934
brown	N05	N	10.8866715419854	-2.83979429719547	1.75747457454061	1.87670295915621	-0.0798411328705862
brown	N06	N	7.10914261437455	-0.457698830668644	5.43049134981497	-1.74766340087518	-0.439131702798585
brown	N07	N	8.64319926847878	2.20291404510260	-0.604745988292452	2.28071327184121	-1.87882089550451
brown	N08	N	6.68073849908754	-0.88313080587572	4.8495305310911	-2.51213477640042	0.658133504229662
brown	N09	N	10.1854631078548	-3.08847542253365	-0.182698954300002	1.20871236805686	0.14001898863475
brown	N10	N	10.4939317352515	0.435224104308553	-1.4938594006699	1.50268307633676	-0.799156448380635
brown	N11	N	6.24583879868315	2.50013364786004	3.46764516480897	0.496848669857744	0.177556791819404
brown	N12	N	10.8174048552822	-0.275446632411817	-2.43630070810286	1.23863988062233	-1.23447040906372
brown	N13	N	8.68923396303851	-0.454492745064194	-2.65330961997139	0.991774141498385	0.605854913038242
brown	N14	N	8.94914022180644	0.392336520885582	1.54347020579315	1.20661251475311	0.5103300028661
brown	N15	N	7.27123089875607	2.15999507043643	3.05564495224346	1.37476081478477	-0.55203269572445
brown	N16	N	7.03699773974859	1.37809436489758	1.20954970285074	2.15882101263797	3.45304548674102
brown	N17	N	10.6945889771269	-1.72957646819431	-0.217375426531844	2.09974180323208	0.381874752661721
brown	N18	N	9.16063854687022	-3.4180468556394	1.62221948542566	0.263126464534175	0.0851030708171503
brown	N19	N	8.55910706176277	1.12908321113119	0.404888570934226	1.73440555897501	2.62096989945005
brown	N20	N	8.61048593054888	-0.88817959917895	3.80610096648146	1.22268051987778	0.301395579895334
brown	N21	N	6.03676157126297	0.576781097314344	1.99034661015240	0.559639954865334	1.13245130729690
brown	N22	N	8.36917151311279	-0.422065529819699	2.10301471657448	1.14950759813920	0.302088009548688
brown	N23	N	5.94450218834849	0.0813931137078661	3.00092465693559	-1.06009874780624	1.85385607126604
brown	N24	N	11.3226153600346	-1.50183166924668	-1.32850713509480	3.11416033678147	1.64581186816575
brown	N25	N	6.52368696913329	1.95994499908486	5.34067855992636	0.761524763988066	1.27561954271695
brown	N26	N	7.83673691863407	2.20429325847306	-0.38267698756495	2.04899181714279	-0.704295607889094
brown	N27	N	10.3094477227758	-0.699556106802374	-0.0775750556646535	2.87984695555326	0.548535542985452
brown	N28	N	4.49761481222003	3.11255827989321	1.12638985752895	-1.36981663959661	1.63327008124175
brown	N29	N	10.5337188485114	-0.502926533377173	0.415806121329526	2.56136824126345	2.83003629054783
brown	P01	P	7.04285328099034	0.432176667460667	4.08656565705419	-1.08024416211012	0.462111643871211
brown	P02	P	7.16003399428283	-2.93622200867357	1.26043689468143	-0.178618905920972	-1.13007972312397
brown	P03	P	10.6841098699971	-0.0441245805655293	-2.09884824041485	-0.379017744260292	-1.01017493278892
brown	P04	P	8.55194775340745	0.217220237799264	1.42870135602878	0.133775365866203	2.83578841759594
brown	P05	P	6.35241286087473	1.54145458842021	1.42840827217741	-2.15059220675828	0.33569638833896
brown	P06	P	10.3280814737270	-2.94466027814235	-0.86692421707444	2.80322866188873	0.966339481411557
brown	P07	P	7.2576440471296	-0.100801593502379	-1.85375785374518	-0.150593435146452	-1.06057644464700
brown	P08	P	9.78917682416225	-0.652840490074249	3.45048310106943	-0.103375645167700	0.0720878324287678
brown	P09	P	6.05983908544187	-4.15165664448595	2.23132331037967	-1.64701944786657	-0.277650587845949
brown	P10	P	6.62757338729339	-1.09303783316221	0.401484038383794	0.71978446916696	2.43916651585829
brown	P11	P	9.68458632215865	-2.16352887599814	1.19478600701268	-0.248332081999315	1.13607781788688
brown	P12	P	11.3663175727382	-3.21742750331996	-0.345740584823118	1.46542300608838	-0.69893326545527
brown	P13	P	6.78005632537783	-1.86702598474483	1.87445382861462	-0.429231230795248	2.05020216059668
brown	P14	P	10.3800543100368	-3.5691260604513	0.695569115378511	2.47037789498382	-1.36668114021744
brown	P15	P	9.67735768134319	1.01602929486646	-1.04975614337065	1.37508758723910	0.692238718301065
brown	P16	P	9.95618047320503	-1.89873762918094	-1.09895365065265	3.57471115021311	-0.006568621019104
brown	P17	P	6.60046692097449	2.22736727753789	-0.311986332452511	-3.32373096891254	-0.358964594520864
brown	P18	P	11.1606243973261	-2.76328056378514	0.678147203813062	1.79394500636750	-2.42317505002459
brown	P19	P	11.1656393900096	-3.29540500751348	0.370718526127655	0.39486588398327	-1.51507733747693
brown	P20	P	10.2946294891166	-0.915042992593989	2.03104162098743	1.55399126555926	3.05497352645520
brown	P21	P	6.58121803777069	1.27833877542774	0.935104866508741	-1.22246241097234	-0.180714783213211
brown	P22	P	10.7326283504301	-1.81766744785536	0.73514661494457	-0.0642777615983377	0.300816531404117
brown	P23	P	7.76204264659968	-1.52915173569842	0.657288057594234	2.63260172861601	2.70966578908405
brown	P24	P	10.3926719264273	-0.55861208434627	-3.60811423130329	3.59921000835566	-1.74130763861505
brown	P25	P	8.33133003816013	0.906438784179294	2.00262173531399	-1.25622399823331	0.962883505603297
brown	P26	P	8.80570957045915	-0.710111371897819	3.32409818856089	0.715253726579811	2.97426359419574
brown	P27	P	9.26680300594935	-0.855391240254364	-3.27659805529186	1.59237619148863	-1.12296137953594
brown	P28	P	8.2163841901189	-1.55509759660512	4.08945430148958	-1.48455717114938	-0.616046686547944
brown	P29	P	6.70924447545284	-0.611411360447762	-3.47302324454031	0.990242009260025	-0.225682097731464
brown	R01	R	4.98878971135883	3.66156361558097	1.82837189982277	-1.78463167387377	0.964542038750797
brown	R02	R	6.31648213896866	1.05346948301610	2.76307504938405	0.123672640761382	3.5973246758136
brown	R03	R	5.34564720555181	1.71448306827272	0.47011348793255	1.31932968993308	4.20986628970157
brown	R04	R	7.60506376617474	-2.88536910409118	3.2218191685069	-0.781622388323813	-2.78890833205050
brown	R05	R	5.0571974663187	-3.83034606166498	-2.19314900963123	3.76249068834767	2.17589351462103
brown	R06	R	5.27572258999346	-2.77612213419533	-4.85800439458104	1.48075978896434	3.22176386667463
brown	R07	R	10.2732880636806	-1.27490565495598	1.11946823681936	1.4605713947729	2.12479533412942
brown	R08	R	-3.49870031300029	1.47727880287456	-4.79958864655464	2.19530877975537	4.63549493335301
brown	R09	R	3.09960133785015	-2.66862896026843	0.707535286797662	-1.22522296954117	1.82239766217364
lob	A01	A	1.0415706351531	3.35473311852849	-4.33670404888684	-0.569473864421121	-4.38350854674757
lob	A02	A	-1.51615596835104	5.54422299332468	-4.88306538435934	1.15527775438233	-2.77160764375322
lob	A03	A	-4.58120411916357	3.27881992954782	-2.36041172462169	-1.89953314136483	-1.43348228396296
lob	A04	A	-0.097929283520644	3.97986550625676	-1.45764458860811	-1.80002980901505	-4.65885609527754
lob	A05	A	-0.0552859891146414	4.42698022247182	-3.69013086370065	-1.90404753004048	-2.86045471418957
lob	A06	A	1.3759269415577	2.59916394482092	-4.66219698769231	0.650762842842915	-3.95505610532167
lob	A07	A	1.08919271513910	2.55491525428287	-5.90730874334834	2.67220624845008	-1.26969980136760
lob	A08	A	-0.538361749183644	3.76068102348418	-0.851255981264507	-2.16640296594463	-0.958481544333355
lob	A09	A	1.04735249307261	2.86432969552425	-5.85144514903682	2.03196298987470	0.362208753358066
lob	A10	A	3.81109394591814	0.180117938287686	-5.28427882571416	1.78461946314792	-0.748353265657308
lob	A11	A	-3.21577808973784	5.53717141893673	0.624488027465757	-1.87212019485828	-2.38653568445563
lob	A12	A	3.80386591567154	5.70487010718927	-1.05602978818369	1.51838274906894	0.164334017904885
lob	A13	A	-1.53135350214160	4.08399707956556	-1.75852097391936	0.627937850599247	-2.90262288612787
lob	A14	A	1.03338009606864	6.45559151358285	0.0616954860056042	-0.143953210871605	-3.04373462629746
lob	A15	A	-5.00020339148793	1.76331753385108	-0.898920511284002	-1.85726182221452	-5.74759638088783
lob	A16	A	-4.71448642451103	0.538201371287569	-3.35090209290864	-0.224678469682014	-2.4015679382823
lob	A17	A	-1.86405694193001	-2.31625404987007	-1.35854140712976	-1.41447859523979	2.99479187554078
lob	A18	A	0.489910738909713	-1.56105523675314	-5.08811742922143	0.0324351721918661	0.973363730441334
lob	A19	A	1.54717445733872	-0.878885092704153	-5.13783930021712	-0.448745149534418	2.54388226869284
lob	A20	A	-3.58075985289806	1.43875725299553	-1.81547816954203	-1.77655590782016	-6.21376102904317
lob	A21	A	-1.04605442987002	0.490400569849522	-4.10377083650114	-1.76856264428306	-3.56823304452613
lob	A22	A	-0.307450349778498	6.73153270333404	-2.48496428738266	3.72097067590983	1.31068350666274
lob	A23	A	-3.05829940605889	1.1725978039214	-4.71884017573209	1.15205746022161	-0.478019143681245
lob	A24	A	3.84915347453866	1.98311174672652	-4.83507399847587	2.86195970417952	-1.20767132734104
lob	A25	A	-6.55717711211556	0.495814029720691	-1.70438840591074	-1.60656560444229	-2.07861647759627
lob	A26	A	3.13618323182812	-2.00652752186659	-1.92384128722952	0.532843884435586	-1.01776820532838
lob	A27	A	-1.57708333034983	7.15013446010694	0.360260696418362	1.9549736451304	-2.31617034341959
lob	A28	A	1.28956058443798	7.72780752269412	-1.62661829455114	0.59065843680934	-1.93813617985975
lob	A29	A	0.251122960044381	4.96533549281399	-1.04750323981220	-0.239164674240081	-3.48366562248052
lob	A30	A	0.0786979682693137	4.11497170912769	-2.10138218821197	-0.167999448919149	-1.69706365729067
lob	A31	A	-2.29986170120043	4.73316417491541	-4.32821234136699	-1.60988144435339	-4.60500045677562
lob	A32	A	-1.91959477975968	4.2240991832546	-4.99583854889786	-0.915428062373822	-2.58039038584324
lob	A33	A	-1.58894005893217	1.07513629052181	-4.93488870329285	2.04245342688422	-2.29060512135542
lob	A34	A	-0.0240078640630228	8.1306663768814	0.9795647349739	0.0259925983579101	-0.824114447249143
lob	A35	A	8.38606769697649	5.03099700480637	-0.720902503783904	3.5354720173912	-1.41296892256702
lob	A36	A	0.737282365786735	3.14231853860531	-1.46011316743252	-0.329031480114267	-4.54688368721874
lob	A37	A	-2.92480097423399	2.99750471795696	-3.20570753244611	-1.35712644979678	1.0735188185737
lob	A38	A	-6.40635985960306	5.30226324008704	-1.38271116557551	2.19462104895435	-1.30484020662453
lob	A39	A	1.89414297014831	-0.0691594191901305	-6.9267784635849	4.1292247791842	1.19166226873452
lob	A40	A	-0.970859249290044	1.65633957496039	-2.43480946952809	1.92560694777239	0.0529174129292109
lob	A41	A	2.60704696372401	6.23797940877773	-0.135269857099623	1.34493377733802	-0.128794002625184
lob	A42	A	-3.0364965929744	5.40769963678533	-3.57511907165347	-1.14952690908214	-2.27061756113773
lob	A43	A	2.69194621630832	8.56600106659463	-1.52740283082289	2.20096578599579	-1.09145908209965
lob	A44	A	-6.57036060257895	2.16519839441562	-0.255558177276389	1.03496925599006	-0.593373358276344
lob	B01	B	-3.21595474349554	-2.63832023780578	-3.56365986333495	-3.70732717903303	-5.00836584918172
lob	B02	B	-2.85009378275369	-1.67176889148184	-4.29564152799624	-2.42724483791981	-3.15314817961058
lob	B03	B	-3.8073931275318	-3.57833928470481	-0.0318068424002260	-3.18501138908376	-3.25538630486952
lob	B04	B	-1.2072611110819	-2.61030078874536	-3.89742460475916	-1.12388188440729	-3.25414124627382
