corpus	id	cat	svd1	svd2	svd3	svd4	svd5	svd6	svd7	svd8
brown	F35	F	-0.804220436135851	0.334301148730048	-0.0560730662729446	-0.0283199204166076	0.0958177339893749	0.00718402884851577	0.0473037067265571	0.156368903766405
brown	F36	F	-0.814387316818755	0.299380761791431	-0.0413127175691458	-0.0519229463698162	0.117042359550358	0.0113556177913429	0.0338945606929696	0.143319085008883
brown	F37	F	-0.8044437915854	0.368435590926676	-0.0269811777402804	0.0403047271970294	0.0714579975792299	0.00842049830858224	0.0653437527696151	0.159515741784408
brown	F38	F	-0.815309474442484	0.336982298766836	-0.00219050628952007	-0.0150526942516656	0.0977494564434122	-0.0100817990149532	0.0282082620917120	0.150954169773374
brown	F39	F	-0.816230912531425	0.324796866167875	-0.0474954499641103	0.0710994250308143	0.0717039229312821	0.000602982647889032	0.0400225482882836	0.139142809357551
brown	F40	F	-0.811851587403103	0.332389288673108	-0.0374950802470957	0.039568895105381	0.0446527169223362	0.00749440970837394	0.0190988145402988	0.149865086420786
brown	F41	F	-0.809585924067215	0.324412227367354	-0.0258694000815451	-0.0473845896404302	0.0736348689148355	-0.0096001416418655	0.0762642488845579	0.140573534680699
brown	F42	F	-0.813633989581792	0.332628643092683	-0.0210934739194100	0.0207301039988181	0.0977152026730139	0.0146401849968155	0.051426310532384	0.149360376419693
brown	F43	F	-0.807682305594659	0.366605366357387	-0.0372160221559023	0.00936787509886443	0.0938652887505645	-0.0306194575476787	0.0396112924833071	0.157396497808635
brown	F44	F	-0.810374456513725	0.357172504425292	-0.0465825060054774	0.0394291527977531	0.0406045210391637	0.0135918243428150	0.0634216690562465	0.142033001782797
brown	F45	F	-0.815327412767133	0.351859036826848	-0.00787678885802488	-0.00713048912494098	0.0385871269550186	0.0377798318228114	0.0422010822860584	0.152790467199899
brown	F46	F	-0.816649097057154	0.303012954160619	0.00999821937301356	0.0170325486667569	0.060121361994086	0.0156066158947093	0.0207505217282473	0.142400378929413
brown	F47	F	-0.802484898669377	0.378604048709838	-0.0137804094187703	0.00119700568311072	0.092719691193035	-0.0038785274435687	0.0500112357559609	0.173843431195061
brown	F48	F	-0.808968814418125	0.368701072618571	-0.0475463050219709	0.0536372030615435	0.0669508339098099	0.0228307388257663	0.0388322626845164	0.157685066814936
brown	G01	G	-0.807188628090052	0.355895738250329	-0.0252047991947793	0.0364680463409044	0.0764524567735241	0.0164341764871788	0.0603276576002566	0.157608020394046
brown	G02	G	-0.806506092907451	0.369684131132235	-0.0405158396491262	0.0560295278494583	0.043099055528107	0.0171034485557581	0.0526900349412978	0.155815886273528
brown	G03	G	-0.816977411000437	0.338490647527618	-0.045083144542166	-0.00476090497492797	0.0661195413609288	0.00720118335007617	0.00939807136966963	0.140585173938028
brown	G04	G	-0.810175938422717	0.301594623538472	-0.0640687254396311	-0.0374240643983563	0.115351772520967	0.00885896341468433	0.0472731222974362	0.144021373888962
brown	G05	G	-0.810639831445206	0.33539442024779	-0.0436201405929417	-0.0224256050475180	0.0901629956563484	-0.00815236521878827	0.0703536315542216	0.13972626911708
brown	G06	G	-0.812646583542247	0.332560894160433	0.0158219583293227	0.0181529203741707	0.075889157177264	-0.0199937861642494	0.0394121270170042	0.153103495507089
brown	G07	G	-0.81815629818432	0.326974762785268	0.0203270420050171	0.0312532326391544	0.0492407640463556	0.0107273159548831	0.0393869831463053	0.139744691192868
brown	G08	G	-0.815530988598854	0.326064619739035	-0.0218886688179326	0.0212553871191807	0.0675123228272435	-0.000276530940400702	0.0637736187795101	0.141302237388731
brown	G09	G	-0.81021167385042	0.342490573879581	-0.0616361211684085	0.0337739590589836	0.0861155027833558	-0.0282534254892179	0.0404149042491850	0.143843753422122
brown	G10	G	-0.81320922941968	0.354730084321284	-0.0200570589004196	0.047954924742288	0.054439032085251	0.0319205397665330	0.0442316456681633	0.146908197995951
brown	G11	G	-0.810857646608132	0.354612947969479	-0.0647906268637503	0.048125339919174	0.0837896156753938	0.00511422996546444	0.0455832356416974	0.147177795987328
brown	G12	G	-0.803874702456907	0.359661879548509	-0.0338110792960447	0.0221442487632048	0.108969984295102	-0.0041111880875144	0.0503955619842571	0.161539645448343
brown	G13	G	-0.801220036463512	0.310955198818405	-0.0364147868240588	0.0527852476880517	0.0930705327655893	-0.00359629971149177	0.0528116098874753	0.146247228933299
brown	G14	G	-0.810324999443314	0.30011607184698	-0.065161299137834	-0.0525735136716163	0.109962900808970	0.00301894894401819	0.0488804996378918	0.139854605637604
brown	G15	G	-0.809379205553548	0.329069106048343	-0.0377723956737573	0.0290134328000969	0.107278557797146	-0.0093761604255156	0.0529058511968677	0.149784455270812
brown	G16	G	-0.805090236994232	0.332914874134845	-0.0717786594562798	0.0653395827504661	0.0789667429590822	-0.0210814188673447	0.0578247655197886	0.142374822414154
brown	G17	G	-0.808144691461843	0.355831570521425	-0.0112599001259907	0.0218355248446232	0.0759534236959121	0.0101014146209770	0.0503373185956076	0.158599084030452
brown	G18	G	-0.806312063618581	0.327759319133048	-0.0122646791603045	0.0225406294023833	0.0960987771527448	-0.0094712627049202	0.0656867809592476	0.147417923433538
brown	G19	G	-0.818213662094001	0.316721458125388	-0.0125668637170305	0.0415037548720149	0.0913440903377054	0.000812704685437013	0.0398670951296149	0.135460783719376
brown	G20	G	-0.803028890588529	0.379941711065071	-0.0627408219202186	0.0248455868335588	0.0694107211176417	0.00103166642983212	0.0296592903641845	0.166284136703277
brown	G21	G	-0.809049965221598	0.341834692899568	-0.0131009710870582	0.0499577967930987	0.0671600981944095	0.00262666328361109	0.0520079018828521	0.144835937395253
brown	G22	G	-0.816501749164982	0.350498238378024	-0.0466818782837557	0.051985747167957	0.0467489535089114	0.0114691581770049	0.0344950787701334	0.149491915329135
brown	G23	G	-0.80963837359021	0.355908700388546	-0.0316453206877097	0.0469343173820223	0.0852051775445771	0.00278764792773862	0.0407968695486495	0.151823486640740
brown	G24	G	-0.810436405172668	0.348872601865189	-0.0363548276062718	0.0643839278077734	0.073936636920591	0.0120507405321561	0.0349220035005864	0.150060586554295
brown	G25	G	-0.802782899614767	0.369613813044929	-0.0689316538659141	0.0626297725092669	0.0741590607121531	0.00798700451776646	0.0526262515931791	0.156010431063288
brown	G26	G	-0.810536790076739	0.310328506475898	-0.0165421905033234	0.0466532520487235	0.112944633314869	-0.00962543495661084	0.0560009236541126	0.136330270036949
brown	G27	G	-0.81031760673821	0.350233510884296	-0.0221212309072090	0.00846749762260187	0.0898078943171419	0.00243165577951374	0.0488783571847481	0.153999739080833
brown	G28	G	-0.80703640218198	0.340900510290801	-0.0141541858171794	0.0345076996892558	0.0783759734275858	-0.0133746833755218	0.0633805110459467	0.154140586585639
brown	G29	G	-0.805531482561686	0.351678308629037	-0.0377986240833571	0.050735427917276	0.0810174234402591	0.00268502681106211	0.047767649452502	0.158609558673909
brown	G30	G	-0.807571003530216	0.333678333382119	-0.0768617465155856	0.0373576077847235	0.069153786891172	-0.0123233097662547	0.0452790549388136	0.136207830365442
brown	G31	G	-0.805991383226963	0.308139236111814	0.00975288376616378	0.0248300611700982	0.098486220379133	-0.0118435631057351	0.0460446882057509	0.153380853409143
brown	G32	G	-0.81276889966175	0.309845995162379	0.000702161549569386	0.0100261134545096	0.094848841127642	0.0061856578132374	0.0295216497018262	0.149923254973502
brown	G33	G	-0.806231056986207	0.325134598803662	-0.0342048101314229	0.0266763644580481	0.121869087156937	0.00608042397238819	0.0442600822047346	0.154208287584919
brown	G34	G	-0.80962971264809	0.305228082733535	0.0150688765057174	0.0158686063589466	0.0880087012822837	-0.027537275305944	0.0404003294959097	0.147459976796937
brown	G35	G	-0.81957429880856	0.355125894199609	-0.0417365998579246	0.0392355783049861	0.0482323598884576	0.0243703056650384	0.0324317606849983	0.148009799857224
brown	G36	G	-0.809610242572462	0.354090866390323	0.000135253251518360	0.0331799930766369	0.0781300225112916	0.00538676424851365	0.0213484182504207	0.162066528845171
brown	G37	G	-0.809630791626697	0.325703153872076	-0.0179663399685678	-0.0161686392673593	0.0961428787479397	0.0118028860375748	0.0453723585376129	0.149653216302072
brown	G38	G	-0.809421719923729	0.329594745054352	0.00822228313340004	0.031291189336299	0.0747234879709721	0.00879384498600939	0.0378702698837494	0.152695547031692
brown	G39	G	-0.814348855164637	0.319545926572203	0.0145872004759498	0.00535408668954047	0.094547376839703	-0.0273114396896554	0.033234268226878	0.147094408484013
brown	G40	G	-0.814376804038085	0.300885978915151	0.00436625509090848	0.00751064196783954	0.0942302163455534	-0.00181362639462768	0.0282727405801772	0.147155317196533
brown	G41	G	-0.814657947116479	0.302097950439171	0.00721243563441588	-0.0163957628947872	0.106567186222978	-0.00732592214003039	0.0295803728368598	0.147344744575784
brown	G42	G	-0.809177007683597	0.356852056693145	-0.0572923772610477	0.0679903637807973	0.0640300105050102	0.00166823530212877	0.0413491896661806	0.148557099955188
brown	G43	G	-0.810558677130283	0.349213978484304	-0.056923723166734	0.0682756608951925	0.0870845304895198	-0.0182718159233453	0.0548607667166415	0.141635146405557
brown	G44	G	-0.809108608494212	0.364684698087149	-0.0475274937114817	0.0704147370705905	0.077859336053201	-0.0228654674823031	0.0699669420907518	0.145577888376611
brown	G45	G	-0.814492192655845	0.321337582642625	0.0213312833744282	0.0121572478790887	0.0685353644265654	0.0106939664807948	0.0211602266972141	0.150034782792178
brown	G46	G	-0.80962527332426	0.327475852631202	-0.0157339094986413	0.0408018792538466	0.0702923900872805	-0.0114498370492567	0.0598636874803568	0.148493612351973
brown	G47	G	-0.810808768497466	0.331148921638227	-0.00795988879484695	-0.0127863935929445	0.0930939660821557	0.0139286109961081	0.0341483150870983	0.158224832157639
brown	G48	G	-0.8145939664158	0.32606398916793	-0.00962963886993193	-0.0182007341246906	0.070554437334686	0.0272582946853051	0.0232349900459237	0.144121959596401
brown	G49	G	-0.807650595159263	0.343669089446243	-0.0114160242119635	0.0388738950048843	0.107437256734934	-0.00760932865131146	0.0421364768941646	0.155646339313614
brown	G50	G	-0.811465338723786	0.320571463784944	-0.00877645021629682	-0.0152511277147461	0.0860098835987445	0.00899596352100474	0.0417346336779508	0.146327025171947
brown	G51	G	-0.806440353657135	0.321192033936505	-0.0307340202028616	-0.0119302464334965	0.0962518986281216	-0.00215894379752918	0.0474769140210876	0.155295870556825
brown	G52	G	-0.814702135312264	0.301584553627220	0.00797945672756578	0.0161970627494023	0.071495465128397	0.00536607298312287	0.0331695062914268	0.143650944932444
brown	G53	G	-0.810303808020448	0.311339698320477	0.0160278921381657	0.00251706689191203	0.078103877635775	0.0258896221529601	0.042124654915783	0.148701371717681
brown	G54	G	-0.812122691322213	0.360530502341383	0.0084206724846863	0.00502576911479532	0.0967643729593439	-0.00530161707100884	0.0251314687387695	0.162148272761048
brown	G55	G	-0.802848272089449	0.358077384895647	-0.0344014558274794	0.0489581416628643	0.0922113500819976	0.0101039671450464	0.053202168519443	0.156777571724131
brown	G56	G	-0.814554085147203	0.340963093041074	-0.0253147091438806	0.062714244339625	0.0871949180858175	-0.0143282308890217	0.0590071215087268	0.135194547984679
brown	G57	G	-0.81081357858064	0.358147646579766	-0.0472560829806625	0.0691494419329822	0.0545486491811446	-0.00408261105533926	0.0481890533566219	0.146266659296492
brown	G58	G	-0.812379278398821	0.336411828924651	0.0114260509448192	-0.00270974121080499	0.0767525283950311	0.0263956494175418	0.0317297138440302	0.156886384080794
brown	G59	G	-0.801643254349566	0.33805126998104	-0.0114949790302834	0.0213296776995965	0.0853854874489648	0.0184191376169615	0.0473852939975709	0.162816564797470
brown	G60	G	-0.811113748139723	0.336438692111005	-0.00421661341978041	-0.00735208306694827	0.118976717086992	0.000494272506745574	0.0367711470233538	0.157813278807272
brown	G61	G	-0.806070692087979	0.356377895443407	-0.0277366694969000	0.0278637031775240	0.0594552545548211	-0.000737445385438666	0.0712704123112905	0.147971280849120
brown	G62	G	-0.809947583592644	0.336471407555969	0.00435306984854611	0.0104409990527005	0.0518758411624335	0.0137717648851457	0.0282814250226443	0.154304084638565
brown	G63	G	-0.811432928551496	0.314168920455522	-0.0303361115498484	0.0399561282007636	0.0851578779832244	-0.0118264414820191	0.0699407534740288	0.128396520679149
brown	G64	G	-0.802386481287382	0.332422938009337	0.0326106953564259	0.00730999182948245	0.0777322860609586	0.00790932574334426	0.0288428513476624	0.165511287601836
brown	G65	G	-0.811019765534124	0.335573906452544	-0.0422915438102039	0.0668651306789372	0.0705428776397326	-9.64010157642792e-05	0.0539133989459238	0.137425881348007
brown	G66	G	-0.80030967249329	0.373162386327358	0.00157378852629704	0.008313039306658	0.103730514969159	-0.005319595108296	0.0548101264288934	0.172524869904032
brown	G67	G	-0.810246844120864	0.335634261691284	0.0197959943349873	-0.0028170477417522	0.0974941572809575	0.00281336595617483	0.0297867442994846	0.160749578068283
brown	G68	G	-0.80519640247945	0.359271491969965	-0.0154392477883493	0.0225640847863326	0.0772118559287042	-0.0141392279089484	0.0524769406134017	0.158211093729063
brown	G69	G	-0.810685129253956	0.346545417885150	-0.0378221323128103	0.0374191960232897	0.0766752521852635	-0.0110071717895234	0.0492786492670203	0.150183541020502
brown	G70	G	-0.810718928237685	0.343261763300977	-0.0302633158869652	0.0479013249219409	0.106016459345688	0.00604100101067152	0.0432945225429578	0.152878971529696
brown	G71	G	-0.799397922122636	0.332269507094945	-0.0223203846189168	0.0287632445796282	0.0894960951352804	-0.000645320988661536	0.0567896981417317	0.163593288125711
brown	G72	G	-0.811893195257562	0.374439618477124	-0.0311435629286118	0.0391929810245605	0.0424047833303349	0.0137830495565004	0.0492850357994331	0.15553629619762
brown	G73	G	-0.804102720142034	0.327071280047382	-0.0159192608321356	0.0363611522198257	0.0894465018378927	-0.0320111614958435	0.0609073803096782	0.149284653793163
brown	G74	G	-0.800014362271469	0.333589979194344	-0.0172526577694683	0.0359584816711716	0.0842317991179345	-0.0137913667513251	0.0545069427811048	0.162634699953863
brown	G75	G	-0.808645041806505	0.3358337658388	-0.0136588478457967	-0.00687305988021612	0.112171288669650	0.00602458557310253	0.0480916123543363	0.156994575792340
brown	H01	H	-0.81948452485525	0.353402927171496	-0.02818557971706	0.0239512017519177	-0.0118537660089911	0.00129212131453410	0.00766067909604263	0.149410301802942
brown	H02	H	-0.810550698153778	0.382931392487193	-0.0593088363164802	0.048803880223465	0.0365703970359678	0.0112865868102149	0.0272146614160952	0.167109914524833
brown	H03	H	-0.804134698568822	0.343171363287779	-0.00152869450969438	0.0360472382641327	0.0730578225451834	0.00225194783093772	0.050181379943808	0.163246176247944
brown	H04	H	-0.810274113005582	0.369366553017378	-0.0622446008695661	0.00750157125391176	0.0191737600307068	0.0136661346893273	0.00412649039341075	0.159146520559197
brown	H05	H	-0.798291706685433	0.358799671627295	-0.0508472662600489	0.0296675050260854	0.0331413325828957	0.0159455662746606	0.0314115590654488	0.168264699433434
brown	H06	H	-0.819939540737962	0.353347372858756	-0.0105053200387232	0.0160168635032687	-0.00817922634824177	-0.00229145715847892	0.0210715887198341	0.142121932159683
brown	H07	H	-0.816706943890707	0.351096056421806	-0.036022371604367	0.0243766502802677	0.0078799155287264	0.0183056985883143	0.0215356089461255	0.146826127494826
brown	H08	H	-0.808339929181157	0.312249690836339	0.0185166411259158	0.0114594495389497	0.0442674075648399	0.0147250053736841	0.0462282704976234	0.152071428260626
brown	H09	H	-0.808137567202467	0.365571187388422	-0.0462554695503755	0.032662700151287	0.00703610963553227	0.0164234210805149	0.0143886637629355	0.159409553647248
brown	H10	H	-0.812235023539641	0.32786714775431	-0.0252444087766369	0.0326505835621661	-0.00512004382273315	-0.0124683558919132	0.0144308951641216	0.139122132734471
brown	H11	H	-0.797067456647318	0.330431259851228	-0.120829527308775	0.00385459721239460	0.0340946259375281	-0.0151204263175382	0.0124423458199058	0.140669321410882
brown	H12	H	-0.797930784411723	0.34698128096672	-0.0207380128115231	0.0447007539374049	0.0188448495992318	0.0197625225005712	0.00621012165174691	0.172134973103148
brown	H13	H	-0.816583373624138	0.348341581887608	-0.0108544471634381	0.00209175359314744	0.0342208707832691	0.0252342821227857	0.0249024768307792	0.147771267661118
brown	H14	H	-0.809160732417402	0.323639895058561	-0.047746528793145	0.0132059474152791	-0.00226486407590168	0.0167190419525581	0.0123310872702672	0.151437754939099
brown	H15	H	-0.811067603101789	0.345234964769554	-0.0822122526609735	-0.0439446333654089	0.0606914346333732	0.00537952089019289	0.0317691777816063	0.147991740799666
brown	H16	H	-0.817109310264542	0.308985393864010	-0.00762317214482064	0.0242920545149082	0.00342489338199145	0.0153237291984339	0.0103397213452634	0.143019380982051
brown	H17	H	-0.811172497528604	0.33421677121357	-0.00999797316281044	0.0557003357936874	0.0423866521966218	0.0252896015126097	0.0113192046361081	0.152077937584874
brown	H18	H	-0.810477440117018	0.382994814308698	-0.0311869065074385	0.0485312900541924	0.0630251518520634	0.0153618294640056	0.0261881818112596	0.16398641619913
brown	H19	H	-0.817458864897948	0.372675086919391	-0.0110921320224839	0.0331121123707820	0.0256511103425032	0.0149669569742400	0.0271114377317269	0.159224632541521
brown	H20	H	-0.807342485547625	0.364209714218024	-0.072614931393623	-0.00963173205234404	0.0159328658885591	0.0273848527178624	0.0425890070083525	0.149537721112567
brown	H21	H	-0.803629390193189	0.375912058301882	-0.0582391451973118	0.0199617524661156	0.0225465318710328	0.0171435387408680	0.00752061123982374	0.167743333825336
brown	H22	H	-0.801636920715428	0.360640039640064	-0.0319676000237363	0.0352258252252781	-0.000640829979382041	0.0226153856646531	0.0187913493646417	0.170357838734153
brown	H23	H	-0.805292567961308	0.38068962696112	-0.0787254413179203	0.0144561498120012	0.0432710292528029	0.00284779409465399	0.0205593301207405	0.164016266514889
brown	H24	H	-0.808945429117512	0.328451362142649	-0.0204651899580035	0.0264194147785597	0.0264748955149404	0.0217006513095358	-0.00503703880238594	0.15794129522335
brown	H25	H	-0.806951630240425	0.352534842474746	-0.0113370154516531	0.0494651491926474	0.0532942586868	-0.00114013879035177	0.0401875920767552	0.15659063101654
brown	H26	H	-0.81380752559473	0.339242149308272	-0.0331235744738178	-0.000408284584110240	0.0503675362979094	-0.0220126236962303	0.0207863578236312	0.153157022164887
brown	H27	H	-0.80598892227105	0.366893426366508	-0.0672022553992209	0.00140428349982317	0.0234852623118544	-0.00454836652886994	0.0141748038870325	0.167963022129426
brown	H28	H	-0.814802008456436	0.342658937764571	0.0220987492411289	0.0297203527652956	0.0115390612368986	-0.0269178923901973	0.0297132462217747	0.145795139377730
brown	H29	H	-0.804806445287196	0.381373180288284	-0.0473655254331717	0.0104047641909665	0.0317001317558762	-0.00739817576209175	0.0181243200931374	0.170423184668523
brown	H30	H	-0.820904220503863	0.346721112476757	-0.0222755941304284	0.0587260279411838	0.0239187795733231	0.00459753583214257	0.0212483566804514	0.14099499581314
brown	J01	J	-0.797477877636535	0.345674432767944	-0.128896394332757	-0.00523442208446071	0.0624875449880806	-0.0147941241024065	0.0236198027623275	0.131521005176829
brown	J02	J	-0.796004543699007	0.294835198766611	-0.155788448636957	-0.0240197952108916	0.037578265035149	-0.00937700302665663	0.00595740480983849	0.130203845369229
brown	J03	J	-0.790665808931161	0.360249878482323	-0.126201070394310	0.00543206712409287	0.0660542991525206	-0.0075052817501879	0.0168961296186009	0.155200861365569
brown	J04	J	-0.79495476468187	0.353754812584597	-0.131288418267076	0.00741310271630304	0.0596357032340706	-0.0154840286564282	0.0212637898179929	0.139520760409443
brown	J05	J	-0.801732095412712	0.321435424650594	-0.118007168912393	0.00416873136162903	0.0583536218271254	-0.0100379779496524	0.0288763971798800	0.145892357983061
brown	J06	J	-0.791103899215799	0.316593981332075	-0.137289359764537	-0.0005743054396621	0.0546590902821636	-0.0105840569179107	0.0124786287691923	0.143920800243797
brown	J07	J	-0.797183801261927	0.344878828964842	-0.125633580387249	0.00892276084969502	0.054941509187014	-0.00390285187839351	0.0272647450734121	0.139864083124399
brown	J08	J	-0.799241988189394	0.356468146022406	-0.096067615867142	0.0168613134628140	0.0580234963965964	0.00926825787217885	0.0284575505831381	0.15453474758381
brown	J09	J	-0.784080269499867	0.326254372901674	-0.114804796412443	0.00140093316447548	0.0542033780747874	-0.0115730691135240	0.0269614418171737	0.16842409721707
brown	J10	J	-0.80529799338734	0.33991464972332	-0.0560581490961063	-0.020709914765285	0.0992821340215609	0.00219012962292408	0.0522224054083896	0.153803194393124
brown	J11	J	-0.804816900965966	0.341493533299072	-0.0671901406372202	-0.000960509404361833	0.081589505711065	-0.004551725494541	0.0434169369261617	0.151167204088268
brown	J12	J	-0.791959512856569	0.309201674434108	-0.100691013774865	0.00861578706958672	0.064548457587533	0.000140207712497345	0.0410704262511216	0.152103097146957
brown	J13	J	-0.812162102065322	0.343232728341259	-0.0772916318930679	0.00480961056490057	0.0610330650122198	-0.0159666607123222	0.0356068280768737	0.13554176517245
brown	J14	J	-0.78351355571095	0.358462414933186	-0.102227272324998	0.0279090322418019	0.0647979055454894	-0.00249175909469713	0.0339732285097196	0.174294614228633
brown	J15	J	-0.792458836189094	0.326947907753119	-0.102468572341718	-0.0116836914369951	0.0730126890981861	-0.00159038106122232	0.0330967338782464	0.152417513803182
brown	J16	J	-0.791627650547782	0.278060929758011	-0.116791789510597	-0.0102347554161945	0.0668956218853154	-0.0151771254138845	0.0303641575178169	0.146756018171406
brown	J17	J	-0.802909181753149	0.290318228112442	-0.106534206501036	0.0632260951275828	0.0522143204236903	0.00243557466132793	0.0312036840707564	0.135162172462471
brown	J18	J	-0.783648994320139	0.369063680363295	-0.111135699133782	0.0330255719245951	0.0651053028973393	-0.0237256143610824	0.0212166364288907	0.154420318863867
brown	J19	J	-0.802352448368094	0.352301719620501	-0.0740743953419055	0.0347764814655305	0.0703669743740479	-0.0207888672122448	0.0132331633814400	0.140235201827803
brown	J20	J	-0.787093507154053	0.360560183775567	-0.107938676886352	-0.00579369727532421	0.0597020876524032	-0.0220925549477002	0.0409496164834713	0.148664325748339
brown	J21	J	-0.77630883489277	0.334477788811041	-0.102171827725798	-0.000390935620013534	0.0652399611432733	-0.0224726841887203	0.0379864694834503	0.170032298308518
brown	J22	J	-0.815125870468898	0.36922643088909	-0.0495330220925437	0.0587311425968322	0.0370173722787912	0.0190679216213861	0.0384849393304533	0.155996209163112
brown	J23	J	-0.811204960536303	0.353860751418491	-0.0574726000000993	0.0764634726253137	0.0618185044164835	0.0075868555319525	0.0617716983741008	0.139190410981493
brown	J24	J	-0.810398175061557	0.338514120688483	-0.0581611434653264	0.059640183502584	0.0603070627953044	0.0074166655462685	0.027262483087111	0.152369525655824
brown	J25	J	-0.803033651025248	0.387038075815343	-0.0778011627334381	0.057234003375756	0.0453519134042731	0.00411625478594196	0.0503795302121251	0.159348189505679
brown	J26	J	-0.806908163451434	0.373997543521649	-0.0526856762650877	0.0367851490042661	0.0303139175541335	0.00572553577548548	0.0348541030444431	0.154865747805287
brown	J27	J	-0.808146521761189	0.391468852779886	-0.0340026670551303	0.0346534484754135	0.0822202489642452	-0.00712466301769027	0.0400968789022654	0.167256861070561
brown	J28	J	-0.801371230715303	0.36862635515963	-0.0723784319817072	0.0587847364214633	0.0896039586601589	0.00310041904784809	0.0324410939775169	0.163378588896194
brown	J29	J	-0.806796152981717	0.352456192069641	-0.068663966815756	0.0531280008977423	0.0600495384010753	-0.0135346870394929	0.0301425834091932	0.149278050545886
brown	J30	J	-0.803592854110904	0.374926018453555	-0.0430268101949928	0.042759667915754	0.0780507528960168	-0.00953302350788849	0.0185583005348347	0.170365148550201
brown	J31	J	-0.799894519909003	0.350471539788484	-0.0559688276080716	0.0360934205802552	0.107810567881947	-0.00696519143050912	0.042770136552842	0.164638444314266
brown	J32	J	-0.801748588247785	0.385877841885628	-0.098351881645429	0.0400558913953225	0.0602294420362298	-0.0380194479112940	0.0256651778580743	0.147200300530222
brown	J33	J	-0.800751549052999	0.367698252838649	-0.0648420629121443	0.0294476091626209	0.0941101010370394	-0.00745244248967728	0.0433599402161887	0.156606968220450
brown	J34	J	-0.803418187520976	0.379342363062608	-0.0888861581254898	0.0543820195005488	0.0743011316098098	-0.021805812511351	0.0400955286396807	0.157773179480076
brown	J35	J	-0.806184770276983	0.367576208125904	-0.0853362320513478	0.0347109217426119	0.064969957206963	-0.0128416556311585	0.040765878513832	0.147907033275030
brown	J36	J	-0.811541531736136	0.346167198147688	-0.00697189095487802	0.0216710499087652	0.0521703564783066	0.0274549289700116	0.047622306606517	0.149788047150828
brown	J37	J	-0.809676285410925	0.374915518381138	-0.0255862042141346	0.0512989132853607	0.0399174527007745	0.0177627133488368	0.0316783625829876	0.155776026559256
brown	J38	J	-0.812643205875093	0.382370178009065	-0.0298956124878789	0.0366543420952469	0.0118627697331196	0.00758812600976357	0.0239331762297253	0.165426473774815
brown	J39	J	-0.814565771364075	0.347814603516787	-0.0597671460860578	0.0215591143522163	0.0689030994457749	-0.00518894971703096	0.0262994329133931	0.146442278937765
brown	J40	J	-0.813632698088492	0.367541836582481	-0.0529013478174882	0.022482004151595	0.0355946980982484	0.01820861647791	0.0264387845217108	0.158213251913074
brown	J41	J	-0.810801168251399	0.37863182435611	-0.083976136336997	0.0469771707575766	0.038326004081625	0.0171636007816484	0.0099975043153109	0.156147379913585
brown	J42	J	-0.809152644284066	0.380204151710603	-0.0458516698215627	0.0669550502613959	0.0420920431332083	0.0122548013787939	0.0502263148523546	0.154386178608021
brown	J43	J	-0.816232341560015	0.338679879217851	-0.0243857215724167	0.0654996720850621	0.0244629781403503	0.0380657808311279	0.0197949093504975	0.140186828542568
brown	J44	J	-0.806881848105104	0.328872437656025	-0.0440003965068844	0.048498279802609	0.0130884552560164	0.0206554659327475	0.0108852809603333	0.152502067245136
brown	J45	J	-0.803587077870243	0.36900170275602	-0.0454817449356005	0.0408791888597737	0.0469798852126359	-0.0119756849506602	0.0130771886919842	0.167661331971192
brown	J46	J	-0.813827100935836	0.349939640047741	-0.0258033031069836	0.0470648739925367	0.0298023725334784	0.0295291226299887	0.0244445477911037	0.148806715684994
brown	J47	J	-0.81232281194189	0.372950337394582	-0.0426370928581607	0.0561107695929814	0.0776843303181573	-0.00658818441435476	0.0348698022765458	0.154079913094505
brown	J48	J	-0.813467425908114	0.360560917399751	-0.00540566785354033	0.0260553590008704	0.0325390717585446	0.0178232426341147	0.0334753731373436	0.155079292546157
brown	J49	J	-0.808835704993464	0.393178777478824	-0.0286762726600556	0.0599900657393273	0.0384959813266641	-6.71255810133126e-05	0.0432300679680372	0.164052958140198
brown	J50	J	-0.808041047044357	0.375985792540549	-0.0867906313571391	0.0314388831162185	0.0254851641802266	0.00218982169444152	0.0107496993715598	0.158020981838093
brown	J51	J	-0.808108494673568	0.337385518701782	-0.071543828188616	0.0878998160584928	0.0505099366719617	-0.0129256280624986	0.0518349278095091	0.129430759404797
brown	J52	J	-0.797060374637452	0.359075939401537	-0.047431273036684	0.0450222317440088	0.121398338277060	0.00770086281580565	0.0437323559563594	0.169239581668052
brown	J53	J	-0.80822621136618	0.360111461284988	-0.0773271325614564	0.0409881597267173	0.0952914362988228	-0.00794269583067378	0.0369978632914522	0.148327571491704
brown	J54	J	-0.8089327936104	0.345577548735299	-0.0590785179388277	0.0281710235673504	0.0721675528437743	-0.0193004169441851	0.0700448123835845	0.143052813058381
brown	J55	J	-0.820986277930018	0.310499536724326	-0.00350176773867480	-0.0373694787291401	0.0960856079458746	0.0330915344107434	0.0213537077464633	0.141389993219133
brown	J56	J	-0.810546990106563	0.341527377957815	0.00912306613392827	-0.0346390822497899	0.0224350563544449	0.00098303342637442	0.0280876829938521	0.154686408345344
brown	J57	J	-0.804441985936072	0.343782491665581	-0.0364567624826232	0.0537413117605288	0.0761222657155722	-0.00165491517943510	0.0678938793902143	0.151961045750951
